latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
29.987,76.766,320.9,1.1,1.1,2018-10-18,0755,A,73,6.0NRT,302.9,11.4,D
29.971,76.553,318.8,1.2,1.1,2018-10-18,0755,A,68,6.0NRT,302.8,9.3,D
29.962,76.494,317,1.2,1.1,2018-10-18,0755,A,62,6.0NRT,302.2,8.7,D
29.853,75.848,316.7,1.2,1.1,2018-10-18,0755,A,61,6.0NRT,302.2,10.3,D
30.008,76.714,319,1.1,1.1,2018-10-18,0755,A,48,6.0NRT,303.4,8.2,D
30.024,76.758,317,1.1,1.1,2018-10-18,0755,A,52,6.0NRT,302.7,6.5,D
29.955,76.336,323.7,1.2,1.1,2018-10-18,0755,A,75,6.0NRT,303,15,D
29.964,76.254,317.5,1.2,1.1,2018-10-18,0755,A,65,6.0NRT,302.3,8.4,D
30.012,76.417,329.1,1.2,1.1,2018-10-18,0755,A,81,6.0NRT,302.7,23.4,D
30.008,76.393,320.9,1.2,1.1,2018-10-18,0755,A,53,6.0NRT,303.5,11.5,D
30.006,76.381,321,1.2,1.1,2018-10-18,0755,A,50,6.0NRT,303.8,11.5,D
29.969,76.164,313.9,1.2,1.1,2018-10-18,0755,A,53,6.0NRT,300.6,7.1,D
30.003,76.307,320.9,1.2,1.1,2018-10-18,0755,A,70,6.0NRT,303,10.5,D
29.999,76.283,323.6,1.2,1.1,2018-10-18,0755,A,75,6.0NRT,304.2,14.7,D
29.997,76.271,318.7,1.2,1.1,2018-10-18,0755,A,68,6.0NRT,303.5,9.2,D
30.04,76.41,318.7,1.2,1.1,2018-10-18,0755,A,68,6.0NRT,302.8,8.2,D
30.149,76.961,313.4,1.1,1,2018-10-18,0755,A,59,6.0NRT,301.1,5.3,D
30.049,76.285,315.1,1.2,1.1,2018-10-18,0755,A,52,6.0NRT,301.6,7.5,D
30.047,76.273,315.5,1.2,1.1,2018-10-18,0755,A,53,6.0NRT,302.1,7.7,D
30.092,76.485,317,1.2,1.1,2018-10-18,0755,A,61,6.0NRT,300.6,8.9,D
30.118,76.618,317.7,1.1,1.1,2018-10-18,0755,A,68,6.0NRT,301.5,9,D
30.149,76.742,316.4,1.1,1.1,2018-10-18,0755,A,67,6.0NRT,302.6,7.4,D
30.143,76.648,322.3,1.1,1.1,2018-10-18,0755,A,75,6.0NRT,302.3,13.6,D
30.092,76.343,315.4,1.2,1.1,2018-10-18,0755,A,62,6.0NRT,300.5,7.4,D
30.092,76.281,315.2,1.2,1.1,2018-10-18,0755,A,59,6.0NRT,301.8,7.2,D
30.135,76.481,315.2,1.2,1.1,2018-10-18,0755,A,62,6.0NRT,300.7,7.2,D
30.208,76.544,319.4,1.1,1.1,2018-10-18,0755,A,72,6.0NRT,300.5,13.1,D
30.235,76.526,315.4,1.1,1.1,2018-10-18,0755,A,65,6.0NRT,300.6,8.2,D
30.246,76.475,316.5,1.2,1.1,2018-10-18,0755,A,67,6.0NRT,301.6,8.3,D
30.255,76.473,315.3,1.2,1.1,2018-10-18,0755,A,64,6.0NRT,301.3,7,D
30.328,76.29,312.7,1.2,1.1,2018-10-18,0755,A,58,6.0NRT,300.2,6.4,D
30.108,74.99,321.1,1.4,1.2,2018-10-18,0755,A,71,6.0NRT,301.9,17,D
30.15,74.887,317.7,1.4,1.2,2018-10-18,0755,A,65,6.0NRT,299,13.8,D
30.147,74.872,311.9,1.4,1.2,2018-10-18,0755,A,29,6.0NRT,298.9,6.7,D
30.163,74.898,315.2,1.4,1.2,2018-10-18,0755,A,39,6.0NRT,300.2,9.6,D
30.421,76.208,314.7,1.2,1.1,2018-10-18,0755,A,65,6.0NRT,300.2,8.7,D
30.564,76.781,325.1,1.1,1.1,2018-10-18,0755,A,80,6.0NRT,303.4,16.7,D
30.31,74.747,312,1.4,1.2,2018-10-18,0755,A,50,6.0NRT,299.4,8.6,D
30.564,76.157,319.2,1.2,1.1,2018-10-18,0755,A,73,6.0NRT,301.3,11.8,D
30.562,76.145,316.6,1.2,1.1,2018-10-18,0755,A,69,6.0NRT,301.5,9.1,D
30.476,75.516,316.7,1.3,1.1,2018-10-18,0755,A,67,6.0NRT,298,14.1,D
30.364,74.867,316.9,1.4,1.2,2018-10-18,0755,A,66,6.0NRT,300,13.5,D
30.65,76.293,318.8,1.2,1.1,2018-10-18,0755,A,74,6.0NRT,302.1,9.6,D
30.486,74.811,325.9,1.4,1.2,2018-10-18,0755,A,79,6.0NRT,298.8,30.1,D
30.741,76.229,317.8,1.2,1.1,2018-10-18,0755,A,73,6.0NRT,301.6,10.3,D
30.479,74.466,311.7,1.5,1.2,2018-10-18,0755,A,51,6.0NRT,299.6,7.5,D
30.818,76.396,312.7,1.1,1.1,2018-10-18,0755,A,65,6.0NRT,299.8,6,D
30.258,73.196,314,1.8,1.3,2018-10-18,0755,A,56,6.0NRT,300.9,13,D
30.258,73.208,313.7,1.8,1.3,2018-10-18,0755,A,54,6.0NRT,300.8,13.5,D
30.336,73.113,313.8,1.8,1.3,2018-10-18,0755,A,54,6.0NRT,300.1,13.1,D
30.331,73.109,315.8,1.8,1.3,2018-10-18,0755,A,60,6.0NRT,300.2,17.8,D
30.677,74.899,312.8,1.4,1.2,2018-10-18,0755,A,56,6.0NRT,299,8.6,D
30.853,75.551,313.9,1.2,1.1,2018-10-18,0755,A,63,6.0NRT,298.4,9.4,D
30.512,73.625,313.2,1.6,1.3,2018-10-18,0755,A,54,6.0NRT,301.1,10.4,D
30.741,74.84,313.2,1.4,1.2,2018-10-18,0755,A,57,6.0NRT,299.9,8,D
30.511,73.619,314.3,1.6,1.3,2018-10-18,0755,A,57,6.0NRT,301.3,11.2,D
30.712,74.634,315.2,1.4,1.2,2018-10-18,0755,A,62,6.0NRT,300.3,10.4,D
30.701,74.576,314.6,1.4,1.2,2018-10-18,0755,A,60,6.0NRT,301.6,9.4,D
30.551,73.764,314.3,1.6,1.2,2018-10-18,0755,A,58,6.0NRT,299.8,12.2,D
48.221,57.34,300.2,4.5,1.9,2018-10-18,0805,A,32,6.0NRT,288.3,34,D
48.222,57.331,300.2,4.5,1.9,2018-10-18,0805,A,30,6.0NRT,288.4,34,D
53.034,83.299,307.9,2.5,1.5,2018-10-18,0805,A,66,6.0NRT,279.4,41.9,D
53.471,83.692,302.8,2.7,1.6,2018-10-18,0805,A,47,6.0NRT,279.4,34.4,D
53.918,84.168,308.4,2.8,1.6,2018-10-18,0805,A,67,6.0NRT,279.6,48.7,D
51.5,61.571,302.2,2.2,1.4,2018-10-18,0805,A,51,6.0NRT,282.7,19.4,D
51.493,61.542,300.3,2.2,1.4,2018-10-18,0805,A,31,6.0NRT,284.1,16.1,D
51.766,58.558,319.3,2.9,1.6,2018-10-18,0805,A,79,6.0NRT,286,83.5,D
51.756,58.52,309,2.9,1.6,2018-10-18,0805,A,44,6.0NRT,285.5,43.9,D
51.78,58.549,310.5,2.9,1.6,2018-10-18,0805,A,53,6.0NRT,285.4,48.6,D
51.769,58.51,318.4,2.9,1.6,2018-10-18,0805,A,78,6.0NRT,285.8,80.4,D
52.056,58.239,352.8,3,1.6,2018-10-18,0805,A,97,6.0NRT,286.7,336.2,D
52.045,58.199,309.9,3,1.6,2018-10-18,0805,A,60,6.0NRT,285,49.5,D
52.069,58.229,339.6,3,1.6,2018-10-18,0805,A,92,6.0NRT,286.7,210.6,D
52.067,58.27,301,2.9,1.6,2018-10-18,0805,A,23,6.0NRT,283.4,24.4,D
52.056,58.231,364.6,3,1.6,2018-10-18,0805,A,100,6.0NRT,288.2,487.7,D
52.069,58.221,311.6,3,1.6,2018-10-18,0805,A,71,6.0NRT,285.8,58.8,D
52.071,57.933,303.8,3,1.7,2018-10-18,0805,A,57,6.0NRT,283.7,37.5,D
52.07,57.93,303.2,3,1.7,2018-10-18,0805,A,55,6.0NRT,283.7,36.9,D
-15.308,16.765,322.3,4.5,1.9,2018-10-18,0955,T,34,6.0NRT,299.5,77.1,D
-15.64,16.667,321.5,4.4,1.9,2018-10-18,0955,T,30,6.0NRT,307.5,62.3,D
-15.425,14.312,328.7,2.9,1.6,2018-10-18,0955,T,70,6.0NRT,310,60.2,D
-15.838,16.678,325.7,4.5,1.9,2018-10-18,0955,T,63,6.0NRT,308.2,92.8,D
-15.839,16.673,324.6,4.5,1.9,2018-10-18,0955,T,57,6.0NRT,308.6,80,D
-15.938,16.257,324.9,4.2,1.9,2018-10-18,0955,T,53,6.0NRT,310.9,70.1,D
-15.924,16.252,322.5,4.2,1.9,2018-10-18,0955,T,28,6.0NRT,309.4,50.1,D
-16.437,16.372,325.5,4.3,1.9,2018-10-18,0955,T,46,6.0NRT,313.7,58.2,D
-16.769,16.655,330.4,4.6,2,2018-10-18,0955,T,72,6.0NRT,315.8,112.4,D
-16.769,16.65,328.8,4.6,2,2018-10-18,0955,T,68,6.0NRT,315.9,95.3,D
44.841,20.786,310,1,1,2018-10-18,0940,T,68,6.0NRT,295,4.9,D
44.744,21.433,310.5,1,1,2018-10-18,0940,T,46,6.0NRT,288.2,7.2,D
44.742,21.446,315.4,1,1,2018-10-18,0940,T,70,6.0NRT,287.2,11.2,D
45.006,19.352,316.1,1,1,2018-10-18,0940,T,76,6.0NRT,293.8,11.2,D
44.976,19.438,306.7,1,1,2018-10-18,0940,T,0,6.0NRT,292.3,3.7,D
44.454,22.826,310.9,1.1,1,2018-10-18,0940,T,69,6.0NRT,294.2,7.1,D
44.963,19.394,316.7,1,1,2018-10-18,0940,T,58,6.0NRT,294.5,12.6,D
44.866,19.303,307.3,1,1,2018-10-18,0940,T,65,6.0NRT,292.3,5.9,D
44.847,19.444,304.3,1,1,2018-10-18,0940,T,58,6.0NRT,290.9,4.3,D
44.744,20.046,302.2,1,1,2018-10-18,0940,T,28,6.0NRT,281.3,4.4,D
44.781,19.585,309.9,1,1,2018-10-18,0940,T,69,6.0NRT,286.4,8.4,D
44.789,19.389,306,1,1,2018-10-18,0940,T,63,6.0NRT,290.3,4.8,D
44.763,19.58,306.6,1,1,2018-10-18,0940,T,59,6.0NRT,285.5,6.1,D
44.764,19.502,304.5,1,1,2018-10-18,0940,T,59,6.0NRT,287.7,5,D
44.581,20.603,305.7,1,1,2018-10-18,0940,T,62,6.0NRT,285.9,5.8,D
44.515,20.984,309.8,1,1,2018-10-18,0940,T,63,6.0NRT,291,5.6,D
44.541,20.366,303.1,1,1,2018-10-18,0940,T,55,6.0NRT,287.8,4.4,D
44.467,20.307,301,1,1,2018-10-18,0940,T,36,6.0NRT,282.6,3.5,D
44.521,19.798,301.8,1,1,2018-10-18,0940,T,49,6.0NRT,286.9,3.6,D
44.294,21.101,308.6,1,1,2018-10-18,0940,T,67,6.0NRT,293,5.8,D
43.621,24.76,317.8,1.3,1.1,2018-10-18,0940,T,77,6.0NRT,294,16.9,D
43.618,24.775,314.9,1.3,1.1,2018-10-18,0940,T,74,6.0NRT,294.4,13,D
43.718,24.173,312.6,1.2,1.1,2018-10-18,0940,T,71,6.0NRT,293.9,11,D
43.715,24.188,306.9,1.2,1.1,2018-10-18,0940,T,60,6.0NRT,292.6,5.6,D
43.605,24.511,314.4,1.3,1.1,2018-10-18,0940,T,73,6.0NRT,294.4,10.5,D
43.497,24.966,312.9,1.3,1.1,2018-10-18,0940,T,60,6.0NRT,292.2,10.9,D
43.5,24.961,314.4,1.3,1.1,2018-10-18,0940,T,64,6.0NRT,293.6,13.1,D
43.331,24.525,312.4,1.3,1.1,2018-10-18,0940,T,72,6.0NRT,291.8,12.3,D
43.328,24.54,316.5,1.3,1.1,2018-10-18,0940,T,76,6.0NRT,292.3,16.9,D
43.743,21.477,324.8,1,1,2018-10-18,0940,T,83,6.0NRT,294.3,20.3,D
43.554,21.209,303.2,1,1,2018-10-18,0940,T,55,6.0NRT,291.3,3.1,D
43.33,21.969,306.5,1,1,2018-10-18,0940,T,63,6.0NRT,294.3,4.2,D
43.042,21.57,303.6,1,1,2018-10-18,0940,T,54,6.0NRT,290.2,4.1,D
43.088,20.979,321.9,1,1,2018-10-18,0940,T,77,6.0NRT,295.9,16.5,D
42.948,21.803,306.3,1,1,2018-10-18,0940,T,61,6.0NRT,293.4,4.1,D
42.622,21.81,318,1,1,2018-10-18,0940,T,78,6.0NRT,291.3,16.8,D
42.725,20.569,304.4,1,1,2018-10-18,0940,T,59,6.0NRT,292.7,4.1,D
42.439,20.005,304.6,1,1,2018-10-18,0940,T,53,6.0NRT,292.5,5.1,D
42.142,21.502,325.5,1,1,2018-10-18,0940,T,83,6.0NRT,290.9,24.4,D
42.106,21.61,308.7,1,1,2018-10-18,0940,T,61,6.0NRT,295.7,5.1,D
41.862,22.343,307,1.1,1,2018-10-18,0940,T,62,6.0NRT,293.9,4.3,D
40.94,26.336,307.9,1.8,1.3,2018-10-18,0940,T,66,6.0NRT,288.2,13.7,D
41.857,20.964,308,1,1,2018-10-18,0940,T,57,6.0NRT,295.4,4.9,D
40.815,20.515,309.8,1,1,2018-10-18,0940,T,64,6.0NRT,291,8.9,D
40.813,20.526,306,1,1,2018-10-18,0940,T,54,6.0NRT,292,6.1,D
40.361,22.516,309.1,1.2,1.1,2018-10-18,0940,T,59,6.0NRT,296.1,5.6,D
40.014,21.604,311.9,1.1,1,2018-10-18,0940,T,69,6.0NRT,296.3,9.5,D
39.922,21.447,304.5,1.1,1,2018-10-18,0940,T,48,6.0NRT,290.7,5.2,D
39.292,21.874,307.4,1.1,1.1,2018-10-18,0940,T,53,6.0NRT,295.4,5.1,D
37.874,21.288,311.8,1.1,1.1,2018-10-18,0940,T,69,6.0NRT,297.5,6.1,D
58.44,35.76,300.7,1.5,1.2,2018-10-18,0935,T,41,6.0NRT,284.7,11.6,D
56.54,39.45,320.5,2.5,1.5,2018-10-18,0935,T,80,6.0NRT,286.7,70.2,D
56.534,39.437,317.8,2.5,1.5,2018-10-18,0935,T,78,6.0NRT,286.4,65.3,D
56.524,39.473,304.6,2.5,1.5,2018-10-18,0935,T,59,6.0NRT,286.4,28.5,D
56.424,39.47,308.1,2.5,1.5,2018-10-18,0935,T,66,6.0NRT,286.4,37.4,D
54.747,43.581,300.9,4.3,1.9,2018-10-18,0935,T,37,6.0NRT,280.2,53.1,D
54.746,43.572,302.1,4.3,1.9,2018-10-18,0935,T,32,6.0NRT,280.4,54.8,D
55.255,41.139,303.6,3.2,1.7,2018-10-18,0935,T,57,6.0NRT,285.9,38.5,D
55.283,40.705,304.7,3.1,1.7,2018-10-18,0935,T,60,6.0NRT,286.6,38.7,D
55.285,40.701,306.6,3.1,1.7,2018-10-18,0935,T,64,6.0NRT,286.7,45.4,D
56.48,35.609,300.6,1.8,1.3,2018-10-18,0935,T,39,6.0NRT,286,12.3,D
56.187,33.214,301,1.5,1.2,2018-10-18,0935,T,44,6.0NRT,285.4,10.5,D
55.035,33.598,302.8,1.6,1.3,2018-10-18,0935,T,54,6.0NRT,287.9,11.4,D
55.031,33.617,303.5,1.6,1.3,2018-10-18,0935,T,56,6.0NRT,288.2,13,D
55.026,33.531,300.5,1.6,1.3,2018-10-18,0935,T,38,6.0NRT,287.9,9.6,D
54.621,35.22,302.7,2,1.4,2018-10-18,0935,T,53,6.0NRT,289.8,13.8,D
54.7,32.471,301,1.5,1.2,2018-10-18,0935,T,43,6.0NRT,288.2,7.3,D
54.69,32.464,300.7,1.5,1.2,2018-10-18,0935,T,40,6.0NRT,288.3,7,D
54.072,33.076,301.3,1.7,1.3,2018-10-18,0935,T,46,6.0NRT,288.7,9.7,D
52.556,37.424,308.5,2.9,1.6,2018-10-18,0935,T,67,6.0NRT,294,31,D
53.836,31.674,301.1,1.5,1.2,2018-10-18,0935,T,45,6.0NRT,289.8,7.3,D
53.832,31.695,306.2,1.5,1.2,2018-10-18,0935,T,63,6.0NRT,289.1,12.5,D
52.383,33.449,302.2,1.9,1.4,2018-10-18,0935,T,51,6.0NRT,292.1,9.4,D
53.339,26.943,300.4,1.1,1,2018-10-18,0935,T,37,6.0NRT,289.3,4.8,D
51.155,36.405,306.8,2.9,1.6,2018-10-18,0935,T,62,6.0NRT,293.2,25.1,D
52.614,30.031,302.9,1.4,1.2,2018-10-18,0935,T,54,6.0NRT,290.6,7,D
53.024,26.753,305.7,1.1,1,2018-10-18,0935,T,62,6.0NRT,290.5,6.9,D
52.919,27.022,300.9,1.1,1,2018-10-18,0935,T,43,6.0NRT,290.2,3.7,D
52.814,26.876,326.7,1.1,1,2018-10-18,0935,T,85,6.0NRT,291,28.3,D
52.812,26.891,321.5,1.1,1,2018-10-18,0935,T,81,6.0NRT,290.8,22,D
51.113,34.591,308.5,2.4,1.5,2018-10-18,0935,T,65,6.0NRT,296.4,20.6,D
52.765,26.73,304,1.1,1,2018-10-18,0935,T,58,6.0NRT,289.1,6.8,D
51.119,34.587,308.3,2.4,1.5,2018-10-18,0935,T,46,6.0NRT,296.6,17.7,D
52.557,27.851,310.2,1.2,1.1,2018-10-18,0935,T,70,6.0NRT,292.7,11.1,D
52.554,27.867,304.1,1.2,1.1,2018-10-18,0935,T,58,6.0NRT,291.5,6.3,D
52.272,29.137,322.3,1.3,1.1,2018-10-18,0935,T,82,6.0NRT,292.9,26.7,D
52.262,29.131,314.7,1.3,1.1,2018-10-18,0935,T,75,6.0NRT,294.5,16.2,D
51.561,31.823,309.1,1.7,1.3,2018-10-18,0935,T,66,6.0NRT,294.5,13,D
50.923,34.457,333.9,2.4,1.5,2018-10-18,0935,T,88,6.0NRT,295.8,110.1,D
51.565,31.818,309.5,1.7,1.3,2018-10-18,0935,T,67,6.0NRT,294.5,14.6,D
50.929,34.453,332.4,2.4,1.5,2018-10-18,0935,T,87,6.0NRT,295.7,103.1,D
50.921,34.485,306.9,2.4,1.5,2018-10-18,0935,T,33,6.0NRT,295.2,14,D
50.916,34.445,312.9,2.4,1.5,2018-10-18,0935,T,70,6.0NRT,295.1,30.7,D
50.26,35.603,307,2.9,1.6,2018-10-18,0935,T,58,6.0NRT,294.9,19.3,D
50.259,35.595,310.8,2.9,1.6,2018-10-18,0935,T,67,6.0NRT,295.1,32.3,D
50.497,34.116,307.7,2.4,1.5,2018-10-18,0935,T,61,6.0NRT,293.8,20.2,D
50.183,35.158,306.7,2.7,1.6,2018-10-18,0935,T,57,6.0NRT,295.7,19.3,D
51.949,26.092,355.6,1.1,1,2018-10-18,0935,T,98,6.0NRT,295.7,80,D
51.947,26.107,319.5,1.1,1,2018-10-18,0935,T,79,6.0NRT,292.7,16.6,D
51.938,26.103,313.2,1.1,1,2018-10-18,0935,T,73,6.0NRT,292.8,10.6,D
51.903,26.097,306.5,1.1,1,2018-10-18,0935,T,64,6.0NRT,291.9,6.7,D
51.604,27.614,309.6,1.2,1.1,2018-10-18,0935,T,64,6.0NRT,296.4,9.5,D
51.601,27.631,312.3,1.2,1.1,2018-10-18,0935,T,72,6.0NRT,295.7,12.8,D
51.598,27.647,315.4,1.2,1.1,2018-10-18,0935,T,76,6.0NRT,293.5,15.6,D
51.656,27.218,308.3,1.1,1.1,2018-10-18,0935,T,67,6.0NRT,295.2,8.6,D
50.706,31.623,312.7,1.8,1.3,2018-10-18,0935,T,71,6.0NRT,295,21.1,D
50.7,31.647,306.9,1.8,1.3,2018-10-18,0935,T,61,6.0NRT,294.7,10.9,D
51.509,27.67,304,1.2,1.1,2018-10-18,0935,T,54,6.0NRT,293.2,6.3,D
51.591,27.113,308.6,1.1,1.1,2018-10-18,0935,T,67,6.0NRT,295.9,7.7,D
49.676,35.4,306.1,2.9,1.6,2018-10-18,0935,T,55,6.0NRT,295.8,18.2,D
51.498,26.995,324.2,1.1,1.1,2018-10-18,0935,T,66,6.0NRT,295.5,22.5,D
51.495,26.988,315.3,1.1,1.1,2018-10-18,0935,T,76,6.0NRT,294.9,15.1,D
51.492,27.003,321.5,1.1,1.1,2018-10-18,0935,T,76,6.0NRT,293.5,21.6,D
50.089,33.476,307.4,2.3,1.5,2018-10-18,0935,T,60,6.0NRT,295.6,17,D
50.081,33.506,308.7,2.3,1.5,2018-10-18,0935,T,63,6.0NRT,294.4,19.8,D
49.688,34.931,309,2.8,1.6,2018-10-18,0935,T,63,6.0NRT,295.9,24.5,D
50.021,33.575,305.4,2.3,1.5,2018-10-18,0935,T,53,6.0NRT,294.5,12.2,D
50.037,32.834,317.8,2.1,1.4,2018-10-18,0935,T,76,6.0NRT,295,38.8,D
49.555,34.754,332.5,2.8,1.6,2018-10-18,0935,T,87,6.0NRT,296,128.6,D
49.545,34.789,323.6,2.8,1.6,2018-10-18,0935,T,81,6.0NRT,297.1,80.9,D
51.454,25.633,306.6,1.1,1,2018-10-18,0935,T,64,6.0NRT,293.9,6.8,D
49.61,34.223,312.6,2.6,1.5,2018-10-18,0935,T,51,6.0NRT,295.5,30.3,D
49.597,34.215,319.3,2.6,1.5,2018-10-18,0935,T,77,6.0NRT,295.4,55.2,D
49.169,35.827,312.9,3.2,1.7,2018-10-18,0935,T,69,6.0NRT,296.3,44.8,D
48.351,38.57,309.5,4.6,2,2018-10-18,0935,T,62,6.0NRT,294.5,56.8,D
48.335,38.558,312.2,4.6,2,2018-10-18,0935,T,67,6.0NRT,294.7,74.3,D
49.701,33.574,306,2.4,1.5,2018-10-18,0935,T,54,6.0NRT,295,11.8,D
48.351,38.565,312.4,4.6,2,2018-10-18,0935,T,67,6.0NRT,294.6,73.5,D
48.335,38.553,310.2,4.6,2,2018-10-18,0935,T,54,6.0NRT,294.6,57.4,D
49.973,32.408,312.5,2.1,1.4,2018-10-18,0935,T,52,6.0NRT,296.6,19.6,D
49.961,32.402,316.6,2.1,1.4,2018-10-18,0935,T,75,6.0NRT,298.1,30.5,D
49.954,32.429,312,2.1,1.4,2018-10-18,0935,T,62,6.0NRT,296.9,20.1,D
50.084,31.397,312.3,1.8,1.3,2018-10-18,0935,T,70,6.0NRT,294.2,21.8,D
49.078,35.206,319.5,3,1.6,2018-10-18,0935,T,77,6.0NRT,296.1,70.9,D
49.078,35.201,318.1,3,1.6,2018-10-18,0935,T,75,6.0NRT,296.1,64.5,D
49.752,32.24,326.1,2.1,1.4,2018-10-18,0935,T,83,6.0NRT,294.6,60.2,D
49.746,32.267,336.7,2.1,1.4,2018-10-18,0935,T,90,6.0NRT,296.1,101.8,D
49.72,32.375,312.2,2.1,1.4,2018-10-18,0935,T,69,6.0NRT,296.9,22.5,D
49.713,32.403,308.3,2.1,1.4,2018-10-18,0935,T,62,6.0NRT,296.8,14.2,D
49.791,31.963,316.3,2,1.4,2018-10-18,0935,T,74,6.0NRT,295.4,29.8,D
49.752,32.233,311.3,2.1,1.4,2018-10-18,0935,T,67,6.0NRT,294,20.5,D
49.745,32.26,337.2,2.1,1.4,2018-10-18,0935,T,90,6.0NRT,296.1,103.1,D
49.72,32.368,308.5,2.1,1.4,2018-10-18,0935,T,30,6.0NRT,296.7,12.8,D
49.713,32.396,310,2.1,1.4,2018-10-18,0935,T,46,6.0NRT,297,16.1,D
49.79,31.955,309.5,2,1.4,2018-10-18,0935,T,64,6.0NRT,295.2,16.6,D
49.783,31.981,307.7,2,1.4,2018-10-18,0935,T,60,6.0NRT,295.3,13.9,D
48.882,35.204,307.7,3,1.7,2018-10-18,0935,T,54,6.0NRT,295.4,20.9,D
48.883,35.2,306,3,1.7,2018-10-18,0935,T,47,6.0NRT,295.3,16.7,D
49.309,33.492,318,2.4,1.5,2018-10-18,0935,T,75,6.0NRT,296.6,42.8,D
49.297,33.484,312.7,2.4,1.5,2018-10-18,0935,T,69,6.0NRT,296.3,26.4,D
51.066,24.222,323.4,1,1,2018-10-18,0935,T,82,6.0NRT,293.3,19.8,D
51.064,24.236,306.5,1,1,2018-10-18,0935,T,64,6.0NRT,292.8,5.5,D
48.608,34.834,306,3,1.6,2018-10-18,0935,T,54,6.0NRT,295.9,20.8,D
48.608,34.829,305.8,3,1.6,2018-10-18,0935,T,51,6.0NRT,295.7,20,D
50.715,24.726,303.6,1,1,2018-10-18,0935,T,56,6.0NRT,293,3.8,D
50.406,26.526,307.9,1.1,1.1,2018-10-18,0935,T,65,6.0NRT,294,7.8,D
50.715,24.545,312.2,1,1,2018-10-18,0935,T,72,6.0NRT,293.7,9.8,D
51.691,15.966,300.5,1.6,1.3,2018-10-18,0935,T,36,6.0NRT,288.9,7.2,D
51.689,15.989,309.9,1.6,1.3,2018-10-18,0935,T,69,6.0NRT,289.5,18.9,D
49.52,30.32,311.9,1.7,1.3,2018-10-18,0935,T,71,6.0NRT,296.1,17.4,D
49.515,30.342,315.8,1.7,1.3,2018-10-18,0935,T,75,6.0NRT,295.2,24.4,D
49.543,30.16,312.3,1.7,1.3,2018-10-18,0935,T,71,6.0NRT,297.8,17.4,D
49.545,30.156,313.3,1.7,1.3,2018-10-18,0935,T,72,6.0NRT,297.1,17.7,D
49.435,30.494,308.4,1.7,1.3,2018-10-18,0935,T,64,6.0NRT,295.5,13.1,D
49.441,30.298,307.8,1.7,1.3,2018-10-18,0935,T,58,6.0NRT,295,11.1,D
49.436,30.321,305.9,1.7,1.3,2018-10-18,0935,T,41,6.0NRT,294.5,8.6,D
49.43,30.292,307.5,1.7,1.3,2018-10-18,0935,T,45,6.0NRT,296.3,10.4,D
49.425,30.315,306.3,1.7,1.3,2018-10-18,0935,T,37,6.0NRT,295.2,9.1,D
49.446,30.002,311.7,1.6,1.3,2018-10-18,0935,T,70,6.0NRT,292.6,18.6,D
48.28,34.18,319.2,2.8,1.6,2018-10-18,0935,T,77,6.0NRT,295.6,64.4,D
48.292,34.18,312.7,2.8,1.6,2018-10-18,0935,T,69,6.0NRT,296.1,38.1,D
48.278,34.172,310.3,2.8,1.6,2018-10-18,0935,T,64,6.0NRT,295.4,29.5,D
49.287,29.581,304.7,1.6,1.2,2018-10-18,0935,T,54,6.0NRT,293.5,8.6,D
48.898,30.897,308.5,1.9,1.3,2018-10-18,0935,T,63,6.0NRT,295.9,15.9,D
48.894,30.888,306.8,1.9,1.3,2018-10-18,0935,T,59,6.0NRT,295.5,12.3,D
47.162,37.538,305.9,4.5,2,2018-10-18,0935,T,42,6.0NRT,294.7,37.1,D
49.777,26.193,308.8,1.1,1.1,2018-10-18,0935,T,67,6.0NRT,295.1,7.2,D
48.606,31.612,308.1,2.1,1.4,2018-10-18,0935,T,60,6.0NRT,297.1,14.7,D
48.837,30.169,308.4,1.7,1.3,2018-10-18,0935,T,63,6.0NRT,295.5,14,D
49.619,24.791,301.9,1.1,1,2018-10-18,0935,T,50,6.0NRT,289.1,4.2,D
49.616,24.579,303.4,1,1,2018-10-18,0935,T,56,6.0NRT,292.7,3.6,D
49.359,26.068,310.2,1.1,1.1,2018-10-18,0935,T,70,6.0NRT,295.1,9.3,D
48.87,28.611,305.4,1.5,1.2,2018-10-18,0935,T,57,6.0NRT,293.2,8.9,D
48.66,29.391,312.3,1.6,1.2,2018-10-18,0935,T,70,6.0NRT,294.9,18.4,D
48.655,29.412,305.1,1.6,1.3,2018-10-18,0935,T,54,6.0NRT,294.1,8,D
48.803,28.699,304.1,1.5,1.2,2018-10-18,0935,T,46,6.0NRT,293.9,6.7,D
48.661,29.385,306.9,1.6,1.2,2018-10-18,0935,T,24,6.0NRT,295,9.8,D
48.656,29.406,311.1,1.6,1.3,2018-10-18,0935,T,65,6.0NRT,294.5,15.3,D
48.28,30.723,308.8,1.9,1.4,2018-10-18,0935,T,62,6.0NRT,296.7,14.5,D
49.123,26.566,314.9,1.2,1.1,2018-10-18,0935,T,73,6.0NRT,293.2,14.9,D
49.122,26.56,306.6,1.2,1.1,2018-10-18,0935,T,50,6.0NRT,292.3,7.4,D
49.119,26.576,314.9,1.2,1.1,2018-10-18,0935,T,75,6.0NRT,294,15.2,D
49.086,26.699,303,1.2,1.1,2018-10-18,0935,T,52,6.0NRT,292.9,4.2,D
