latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-20.05085,44.55349,346.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,311.1,15.3,D
-20.04642,44.53761,342.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,310.4,13.7,D
-20.04086,44.5518,337.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.3,4,D
-20.04365,44.53337,340.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.4,13.7,D
-20.03029,44.59915,346.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,308.9,10.7,D
-20.04032,44.53281,340.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.7,5.5,D
-20.04087,44.52912,347,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,311.9,27.1,D
-19.36545,48.64445,346.8,0.51,0.41,2018-10-19,1036,N,nominal,1.0NRT,295.8,10.6,D
-20.03643,44.53593,339.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.1,5.5,D
-20.03754,44.52856,343.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.3,27.1,D
-20.02865,44.56486,344.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.6,8,D
-20.02976,44.55749,342.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,310,3.2,D
-20.03032,44.5538,340.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,310,3.2,D
-20.03087,44.55012,336.4,0.38,0.36,2018-10-19,1036,N,low,1.0NRT,307.9,4.8,D
-20.03421,44.528,340.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.8,4,D
-20.02532,44.5643,352.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.5,8,D
-20.02699,44.55324,342,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.1,3.2,D
-20.03088,44.52744,339.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.5,4,D
-19.62584,47.03661,336.2,0.43,0.38,2018-10-19,1036,N,low,1.0NRT,306.3,4.1,D
-20.01756,44.54787,351.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.2,5.9,D
-19.99249,44.66834,340.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.8,2.6,D
-19.99304,44.66466,336.6,0.38,0.36,2018-10-19,1036,N,low,1.0NRT,307.2,4.5,D
-19.99083,44.65673,340.4,0.38,0.36,2018-10-19,1036,N,low,1.0NRT,311.3,6.8,D
-19.98471,44.67458,337.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.5,4.5,D
-19.78093,45.87175,330.5,0.4,0.37,2018-10-19,1036,N,low,1.0NRT,303,2.4,D
-19.68003,46.3457,335.6,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,299.2,5,D
-19.8769,45.09547,340.2,0.39,0.36,2018-10-19,1036,N,nominal,1.0NRT,303,3.6,D
-19.93232,44.68863,337.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305,4.3,D
-19.93904,44.64443,337.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.2,2.7,D
-21.37637,32.50917,334.1,0.54,0.68,2018-10-19,1036,N,nominal,1.0NRT,297.3,2.9,D
-19.6797,46.2824,336.5,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,305.8,27,D
-19.92844,44.69175,342.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.2,4.8,D
-19.67629,46.28181,352.2,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,317.7,27,D
-19.93014,44.65803,348.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.3,5.9,D
-19.92681,44.65747,335.9,0.38,0.36,2018-10-19,1036,N,low,1.0NRT,308,4.7,D
-19.92181,44.66796,347.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.3,6.1,D
-19.92016,44.65635,338.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.6,5.6,D
-19.91182,44.66627,348.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.2,7.1,D
-21.32422,32.43881,335.4,0.55,0.68,2018-10-19,1036,N,nominal,1.0NRT,298.4,9,D
-19.89903,44.68299,342.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.4,17.3,D
-19.89959,44.67931,350.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,324.2,41.7,D
-19.89627,44.67875,367,0.38,0.36,2018-10-19,1036,N,high,1.0NRT,308.8,21.5,D
-19.89571,44.68243,338.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.6,5.4,D
-19.89682,44.67506,342.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305,21.5,D
-19.8985,44.66402,339.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,301.3,6.7,D
-19.89906,44.66034,339.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.5,6.7,D
-19.90242,44.63824,341,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,308.4,3.8,D
-19.89797,44.64504,340.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.5,6.1,D
-19.89853,44.64136,342.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.5,3.8,D
-19.89185,44.66289,348.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.4,7.4,D
-19.89464,44.64448,348.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303.2,6.3,D
-19.89131,44.64392,341.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.9,6.3,D
-19.69901,45.85749,337.7,0.4,0.37,2018-10-19,1036,N,nominal,1.0NRT,304.6,3.8,D
-19.8656,44.768,334,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302,1.3,D
-19.88577,44.63543,343,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.7,3.2,D
-19.89749,44.55811,341.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,301.8,6.1,D
-19.87909,44.65696,352.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.1,11.8,D
-19.89416,44.55755,349.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,300.9,12.6,D
-19.83921,44.89579,342.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,300.5,3,D
-19.83978,44.89211,336.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.9,3,D
-19.84034,44.88843,333.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,299.7,1.9,D
-19.87576,44.65639,348.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.6,11.8,D
-19.83701,44.88786,367,0.38,0.36,2018-10-19,1036,N,high,1.0NRT,328.1,93.8,D
-19.83588,44.89522,332.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,297,20.6,D
-19.83644,44.89154,346,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,299.6,20.6,D
-19.87243,44.65583,344.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.6,5.6,D
-19.87355,44.64847,341,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,300.9,4.9,D
-19.69652,45.7644,333.7,0.39,0.37,2018-10-19,1036,N,low,1.0NRT,304.6,0.9,D
-19.8663,44.67368,356.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303.9,28.4,D
-19.86686,44.67,350.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,316.9,28.4,D
-19.86742,44.66632,351,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.8,13.7,D
-19.86798,44.66264,352.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.4,13.7,D
-19.85849,44.70258,341.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.9,23.7,D
-19.85905,44.69889,344.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,312.4,23.7,D
-19.85961,44.69521,333.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,299.4,2.1,D
-19.86017,44.69153,332.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298,2.1,D
-19.86297,44.67312,355.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.6,30.2,D
-19.86353,44.66944,353.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,310.9,30.2,D
-19.86409,44.66576,348.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,314.5,37.2,D
-19.86465,44.66208,342.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,314.3,37.2,D
-19.84787,44.74987,339,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.7,7,D
-19.84955,44.73883,336.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.8,4.3,D
-19.85011,44.73514,339.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.7,4.3,D
-19.85516,44.70201,334.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.7,23.7,D
-19.85572,44.69833,344,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.1,23.7,D
-19.85965,44.67255,353.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,296.5,30.2,D
-19.8602,44.66887,350.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.2,30.2,D
-19.86076,44.66519,345.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,317,37.2,D
-19.86132,44.66151,356.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303.1,37.2,D
-19.8524,44.69777,344.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,301.8,8.3,D
-19.85744,44.66463,356.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.1,23.3,D
-19.85799,44.66095,338.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,295.8,23.3,D
-19.86358,44.62413,342,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,299.5,3.9,D
-19.29001,48.10524,333,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.4,4.2,D
-19.81866,44.89606,347.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,301.2,7.5,D
-19.85299,44.67143,355,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303.3,27.7,D
-19.85355,44.66775,353.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,297.6,27.7,D
-19.85411,44.66407,351.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,309.5,23.3,D
-19.85467,44.66039,349.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.4,23.3,D
-19.85522,44.6567,337.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,294.9,6.4,D
-19.85111,44.67056,367,0.38,0.36,2018-10-19,1036,N,high,1.0NRT,296.5,15.1,D
-19.85167,44.66688,349.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,293.1,15.1,D
-19.85222,44.6632,352.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.9,52.3,D
-19.84945,44.65895,331.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,293.2,52.3,D
-19.19136,48.69091,336.5,0.51,0.41,2018-10-19,1036,N,nominal,1.0NRT,293.1,5.2,D
-19.29155,48.10661,332.7,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,296.9,3,D
-19.83549,44.72834,341.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,308.9,5.2,D
-19.85115,44.62527,337.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,297.7,3.3,D
-19.82374,44.783,348.9,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.4,7.9,D
-19.83216,44.72778,348.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.3,5.2,D
-19.83608,44.70201,335.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303,2.3,D
-19.84783,44.62471,344.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,296.7,3.3,D
-19.83219,44.70512,341.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.1,3.4,D
-19.83275,44.70144,341.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,305.6,3.4,D
-19.84061,44.62726,336.6,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,295.5,11.7,D
-19.84117,44.62358,347.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,307.9,30.1,D
-19.84898,44.57206,340.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,300.3,3.9,D
-19.83728,44.6267,346.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.4,33.4,D
-19.84677,44.56414,338.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,301.9,3.7,D
-19.71399,45.4058,334.7,0.39,0.36,2018-10-19,1036,N,nominal,1.0NRT,291.2,3.2,D
-19.21864,48.37589,335.1,0.49,0.41,2018-10-19,1036,N,nominal,1.0NRT,292.4,3.5,D
-19.27512,48.0475,336.2,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,294.3,6.2,D
-19.20326,48.44239,337.6,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,295,6.9,D
-19.21161,48.39426,338.3,0.49,0.41,2018-10-19,1036,N,nominal,1.0NRT,296,6.2,D
-19.21575,48.37031,333.1,0.49,0.41,2018-10-19,1036,N,nominal,1.0NRT,296.2,14.7,D
-19.21905,48.35124,344,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.7,9.3,D
-19.26447,48.08752,334.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.6,8.1,D
-19.35216,47.57164,336,0.45,0.39,2018-10-19,1036,N,nominal,1.0NRT,300.4,4.2,D
-19.41209,47.21371,339,0.44,0.38,2018-10-19,1036,N,nominal,1.0NRT,307.3,4.7,D
-19.641,45.80424,348.1,0.4,0.37,2018-10-19,1036,N,nominal,1.0NRT,298.8,9.4,D
-19.20787,48.39355,346.5,0.49,0.41,2018-10-19,1036,N,nominal,1.0NRT,295.7,6.2,D
-19.21204,48.36953,334.6,0.49,0.41,2018-10-19,1036,N,nominal,1.0NRT,293.8,14.7,D
-19.21533,48.35052,346.4,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.2,9.3,D
-19.26079,48.08691,344.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,301.5,8.1,D
-19.25635,48.0907,334.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297,24.1,D
-19.81843,44.61597,336.8,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,294.1,3.3,D
-19.25266,48.09007,343.5,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302,24.1,D
-19.82012,44.58229,339.7,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,297.8,6.6,D
-19.20745,48.32946,341,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,305.7,63.6,D
-19.20209,48.33816,336.2,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,296.4,5.5,D
-19.20373,48.32873,350.4,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,294.3,63.6,D
-19.18516,48.41312,335.9,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,289.8,4.2,D
-19.67862,45.4341,335.8,0.39,0.36,2018-10-19,1036,N,nominal,1.0NRT,289.1,6.9,D
-19.23566,48.10065,333.1,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.9,5.5,D
-19.23643,48.09621,333,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.4,5.5,D
-19.59623,45.88964,341.5,0.4,0.37,2018-10-19,1036,N,nominal,1.0NRT,294.1,3.2,D
-19.76883,44.76235,339,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,303.5,2.5,D
-19.18557,48.3007,336.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,294.5,5.2,D
-19.15025,48.47973,348.1,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,311.9,58.2,D
-19.14649,48.47901,352.3,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,298.4,58.2,D
-19.78404,44.59508,339.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,296.3,8.2,D
-19.7846,44.5914,347.1,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,300.7,16.8,D
-19.35136,47.27256,367,0.44,0.38,2018-10-19,1036,N,high,1.0NRT,309.1,32.9,D
-19.78127,44.59084,341.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,298.4,4.3,D
-19.13393,48.50613,345.9,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,293.1,6.5,D
-19.16991,48.30241,343.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.2,37.3,D
-19.74712,44.79265,353.5,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,306.7,14.5,D
-19.74768,44.78896,343.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,308.6,6.1,D
-19.17271,48.26469,332.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.7,3.7,D
-19.1575,48.28572,337.5,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,291.3,6.7,D
-19.15913,48.27649,332.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.4,2.8,D
-19.1576,48.27773,335.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,293.4,5.8,D
-19.47281,46.35314,343,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,297.8,3.2,D
-19.17723,48.0955,351.7,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.9,36.6,D
-19.14993,48.233,345.8,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,298.1,11.5,D
-19.15311,48.21443,338.5,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,292.9,9.5,D
-19.20076,47.93475,340,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,307.8,28.7,D
-19.10891,48.44912,331.1,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,294.1,6.5,D
-19.14463,48.24161,332.9,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295.2,6.9,D
-19.19711,47.93414,344.5,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,301.6,28.6,D
-19.14092,48.24091,334.3,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,291.3,6.9,D
-19.73507,44.56392,345.4,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,292.1,3.9,D
-19.13721,48.24021,338.8,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,296.8,35.4,D
-19.70827,44.71785,340.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,304.3,2.2,D
-19.13351,48.23949,343.1,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,293.9,35.4,D
-19.1343,48.23486,336.4,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,295,25.8,D
-19.17645,47.94489,367,0.47,0.4,2018-10-19,1036,N,high,1.0NRT,332.2,160.4,D
-19.17283,47.94406,336,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,300.3,9.2,D
-19.68661,44.7255,340.3,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,302.1,2.9,D
-19.10291,48.19527,337.4,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,291.1,6.2,D
-19.10453,48.18599,333.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,292.8,8,D
-19.09841,48.19921,337.5,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,285.6,22.5,D
-19.09308,48.20782,346.6,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,306.3,50,D
-19.09389,48.20319,336.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,286.4,50,D
-19.0947,48.19852,352.3,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,296,22.5,D
-19.09017,48.20257,331.1,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,293.7,4.8,D
-19.12198,47.97643,334.6,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,299.8,2.9,D
-19.11086,47.97515,347.7,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.9,85.2,D
-19.36773,46.41476,345.1,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,303.1,13.2,D
-19.3672,46.33815,336.2,0.41,0.37,2018-10-19,1036,N,nominal,1.0NRT,303.7,2.7,D
-19.07654,47.9407,345.3,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.3,13.3,D
-19.07287,47.94008,335.2,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,300.6,4.2,D
-19.06555,47.93881,333.2,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,301.7,3,D
-19.05666,47.94664,332.4,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.3,25.7,D
-19.05826,47.93734,337.6,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,304.2,10.8,D
-19.05303,47.94585,334,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,303,25.7,D
-19.04288,47.93906,330.1,0.47,0.4,2018-10-19,1036,N,low,1.0NRT,303,3.6,D
-18.97055,48.2676,332.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,297.1,5.3,D
-19.01705,48.00091,335.1,0.48,0.4,2018-10-19,1036,N,low,1.0NRT,305.8,4.9,D
-19.57565,44.45373,345.2,0.38,0.36,2018-10-19,1036,N,nominal,1.0NRT,294.9,4.2,D
-18.85554,48.76131,334.2,0.52,0.42,2018-10-19,1036,N,nominal,1.0NRT,293.3,2.7,D
-18.96315,48.1135,343.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,308.8,20.3,D
-18.96483,48.11518,336.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,307.1,11.5,D
-18.96114,48.11449,340.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,305.6,11.5,D
-18.98613,47.96732,334.2,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.2,2.7,D
-18.98325,47.96202,341.9,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,304.4,5.5,D
-19.32137,45.83688,341.7,0.4,0.37,2018-10-19,1036,N,nominal,1.0NRT,287,5.8,D
-18.8557,48.36912,337,0.5,0.41,2018-10-19,1036,N,nominal,1.0NRT,299.7,7.2,D
-18.81279,48.54636,333.9,0.51,0.41,2018-10-19,1036,N,nominal,1.0NRT,297.6,4.4,D
-18.77466,48.58437,342.2,0.51,0.41,2018-10-19,1036,N,nominal,1.0NRT,296.8,9.2,D
-18.7767,48.58209,334.8,0.51,0.41,2018-10-19,1036,N,nominal,1.0NRT,297.4,8.7,D
-18.87895,47.93944,333.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,305.1,4.1,D
-18.85435,48.03954,348.2,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,311.8,10.7,D
-18.84125,47.96082,336.3,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.4,3.9,D
-18.88149,47.68144,335.1,0.46,0.39,2018-10-19,1036,N,nominal,1.0NRT,305.3,2.2,D
-18.83427,47.93538,332.4,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,296.9,2.9,D
-18.60722,49.20361,330.2,0.56,0.43,2018-10-19,1036,N,nominal,1.0NRT,299.1,1.4,D
-18.82163,47.94285,332.3,0.48,0.4,2018-10-19,1036,N,low,1.0NRT,303.1,4.4,D
-18.81636,47.95142,331.5,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.7,3.9,D
-18.81917,47.91335,344.2,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,309.2,34,D
-18.76519,48.17978,343.7,0.49,0.4,2018-10-19,1036,N,low,1.0NRT,315.9,29.6,D
-18.76601,48.17513,338.9,0.49,0.4,2018-10-19,1036,N,low,1.0NRT,311.9,29.6,D
-18.76148,48.17908,345.7,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,309.4,21.7,D
-18.76912,48.11356,339.9,0.49,0.4,2018-10-19,1036,N,nominal,1.0NRT,304.9,4.1,D
-18.79886,47.94314,333.5,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.6,8.9,D
-18.7952,47.94246,354,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,307.3,11.9,D
-18.79154,47.94174,330.4,0.48,0.4,2018-10-19,1036,N,low,1.0NRT,303,11.9,D
-18.79392,47.92806,333.9,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.2,3.8,D
-18.78657,47.92683,345.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,305.6,16.8,D
-18.62281,48.82623,345,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,299.2,15.8,D
-18.62739,48.80088,330.8,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,298.9,3.7,D
-18.78089,47.91607,342,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,304.7,12.2,D
-18.80445,47.7811,337.2,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,308.6,2.6,D
-18.80523,47.77663,331.8,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,305.2,2.6,D
-18.78741,47.92834,334.1,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.4,8.1,D
-18.78822,47.92352,342.1,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,303.2,8.1,D
-18.62626,48.82389,331.9,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,298.8,8.4,D
-18.80524,47.77781,343.9,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,307.4,5.9,D
-18.62242,48.82302,336.6,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,298.4,8.4,D
-18.77878,47.91228,331.3,0.48,0.4,2018-10-19,1036,N,low,1.0NRT,301.6,15.9,D
-18.61379,48.82679,332.7,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,297.9,10.6,D
-18.61987,48.72371,367,0.52,0.42,2018-10-19,1036,N,high,1.0NRT,298.3,12.1,D
-18.61513,48.72816,336.5,0.52,0.42,2018-10-19,1036,N,nominal,1.0NRT,298.3,11.8,D
-18.61603,48.72305,340.1,0.52,0.42,2018-10-19,1036,N,nominal,1.0NRT,293.4,12.1,D
-18.9611,46.66353,344.6,0.42,0.38,2018-10-19,1036,N,nominal,1.0NRT,312.8,9,D
-18.57289,48.92292,335.3,0.54,0.42,2018-10-19,1036,N,nominal,1.0NRT,298.6,4.8,D
-18.68866,47.952,338.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302,4.2,D
-18.68898,47.92839,333.8,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.1,2.3,D
-18.68163,47.92704,345.7,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,302.9,46.7,D
-18.65179,47.97871,334.9,0.48,0.4,2018-10-19,1036,N,nominal,1.0NRT,301.9,8.5,D
-18.66765,47.8408,331.1,0.47,0.4,2018-10-19,1036,N,nominal,1.0NRT,304.2,2.4,D
-18.50891,48.7396,331.4,0.53,0.42,2018-10-19,1036,N,nominal,1.0NRT,297.7,7.6,D
